Date,Total,Day
2015082314,2528,Sunday
2015082315,2640,Sunday
2015082316,2350,Sunday
2015082317,2341,Sunday
2015082318,2503,Sunday
2015082319,2113,Sunday
2015082320,2318,Sunday
2015082321,2128,Sunday
2015082322,2260,Sunday
2015082323,1494,Sunday
2015082400,750,Monday
2015082401,294,Monday
2015082402,172,Monday
2015082403,142,Monday
2015082404,332,Monday
2015082405,1131,Monday
2015082406,2784,Monday
2015082407,3595,Monday
2015082408,3782,Monday
2015082409,3441,Monday
2015082410,2745,Monday
2015082411,2743,Monday
2015082412,2473,Monday
2015082413,2391,Monday
2015082414,2425,Monday
2015082415,2369,Monday
2015082416,2384,Monday
2015082417,2428,Monday
2015082418,1941,Monday
2015082419,1841,Monday
2015082420,1626,Monday
2015082421,1471,Monday
2015082422,1183,Monday
2015082423,1014,Monday
2015082500,529,Tuesday
2015082501,282,Tuesday
2015082502,154,Tuesday
2015082503,125,Tuesday
2015082504,309,Tuesday
2015082505,1025,Tuesday
2015082506,2661,Tuesday
2015082507,3681,Tuesday
2015082508,3736,Tuesday
2015082509,3411,Tuesday
2015082510,2788,Tuesday
2015082511,2371,Tuesday
2015082512,2381,Tuesday
2015082513,2241,Tuesday
2015082514,1752,Tuesday
2015082515,2611,Tuesday
2015082516,2210,Tuesday
2015082517,2423,Tuesday
2015082518,2238,Tuesday
2015082519,1909,Tuesday
2015082520,1480,Tuesday
2015082521,1467,Tuesday
2015082522,1193,Tuesday
2015082523,860,Tuesday
2015082600,483,Wednesday
2015082601,255,Wednesday
2015082602,125,Wednesday
2015082603,137,Wednesday
2015082604,315,Wednesday
2015082605,1056,Wednesday
2015082606,2920,Wednesday
2015082607,3805,Wednesday
2015082608,3944,Wednesday
2015082609,3645,Wednesday
2015082610,2854,Wednesday
2015082611,2558,Wednesday
2015082612,2509,Wednesday
2015082613,2347,Wednesday
2015082614,2560,Wednesday
2015082615,2526,Wednesday
2015082616,2647,Wednesday
2015082617,2748,Wednesday
2015082618,2615,Wednesday
2015082619,2153,Wednesday
2015082620,1782,Wednesday
2015082621,1550,Wednesday
2015082622,1385,Wednesday
2015082623,893,Wednesday
2015082700,504,Thursday
2015082701,246,Thursday
2015082702,144,Thursday
2015082703,156,Thursday
2015082704,320,Thursday
2015082705,1134,Thursday
2015082706,2900,Thursday
2015082707,3730,Thursday
2015082708,2836,Thursday
2015082709,3502,Thursday
2015082710,2452,Thursday
2015082711,2302,Thursday
2015082712,2378,Thursday
2015082713,2325,Thursday
2015082714,2528,Thursday
2015082715,2438,Thursday
2015082716,2509,Thursday
2015082717,2543,Thursday
2015082718,2568,Thursday
2015082719,2112,Thursday
2015082720,1912,Thursday
2015082721,1700,Thursday
2015082722,1863,Thursday
2015082723,1170,Thursday
2015082800,632,Friday
2015082801,341,Friday
2015082802,158,Friday
2015082803,134,Friday
2015082804,319,Friday
2015082805,1114,Friday
2015082806,2703,Friday
2015082807,3365,Friday
2015082808,3526,Friday
2015082809,3065,Friday
2015082810,2574,Friday
2015082811,2463,Friday
2015082812,2612,Friday
2015082813,2420,Friday
2015082814,2333,Friday
2015082815,2580,Friday
2015082816,2655,Friday
2015082817,2611,Friday
2015082818,2472,Friday
2015082819,2120,Friday
2015082820,2022,Friday
2015082821,1807,Friday
2015082822,1787,Friday
2015082823,1553,Friday
2015082900,999,Saturday
2015082901,471,Saturday
2015082902,210,Saturday
2015082903,198,Saturday
2015082904,245,Saturday
2015082905,597,Saturday
2015082906,1458,Saturday
2015082907,1754,Saturday
2015082908,1904,Saturday
2015082909,2334,Saturday
2015082910,2100,Saturday
2015082911,2198,Saturday
2015082912,2298,Saturday
2015082913,2348,Saturday
2015082914,2287,Saturday
2015082915,2447,Saturday
2015082916,2419,Saturday
2015082917,2558,Saturday
2015082918,2733,Saturday
2015082919,2453,Saturday
2015082920,2186,Saturday
2015082921,2028,Saturday
2015082922,1531,Saturday
2015082923,1457,Saturday
2015083000,1230,Sunday
2015083001,649,Sunday
2015083002,302,Sunday
2015083003,226,Sunday
2015083004,228,Sunday
2015083005,320,Sunday
2015083006,755,Sunday
2015083007,1067,Sunday
2015083008,1331,Sunday
2015083009,1628,Sunday
2015083010,1894,Sunday
2015083011,2261,Sunday
2015083012,2324,Sunday
2015083013,2578,Sunday
2015083014,2730,Sunday
2015083015,2858,Sunday
2015083016,2680,Sunday
2015083017,2850,Sunday
2015083018,2905,Sunday
2015083019,2403,Sunday
2015083020,2187,Sunday
2015083021,2303,Sunday
2015083022,2280,Sunday
2015083023,1634,Sunday
2015083100,789,Monday
2015083101,314,Monday
2015083102,159,Monday
2015083103,121,Monday
2015083104,340,Monday
2015083105,1145,Monday
2015083106,2862,Monday
2015083107,3781,Monday
2015083108,3753,Monday
2015083109,3593,Monday
2015083110,2618,Monday
2015083111,2524,Monday
2015083112,2604,Monday
2015083113,2442,Monday
2015083114,2461,Monday
2015083115,2604,Monday
2015083116,2401,Monday
2015083117,2371,Monday
2015083118,2204,Monday
2015083119,1865,Monday
2015083120,1836,Monday
2015083121,1613,Monday
2015083122,1450,Monday
2015083123,984,Monday
2015090100,648,Tuesday
2015090101,264,Tuesday
2015090102,103,Tuesday
2015090103,89,Tuesday
2015090104,268,Tuesday
2015090105,1155,Tuesday
2015090106,2810,Tuesday
2015090107,3762,Tuesday
2015090108,3823,Tuesday
2015090109,3573,Tuesday
2015090110,2558,Tuesday
2015090111,2527,Tuesday
2015090112,2605,Tuesday
2015090113,2372,Tuesday
2015090114,2376,Tuesday
2015090115,2469,Tuesday
2015090116,2435,Tuesday
2015090117,2582,Tuesday
2015090118,2370,Tuesday
2015090119,2003,Tuesday
2015090120,1872,Tuesday
2015090121,1602,Tuesday
2015090122,1182,Tuesday
2015090123,995,Tuesday
2015090200,690,Wednesday
2015090201,233,Wednesday
2015090202,117,Wednesday
2015090203,102,Wednesday
2015090204,286,Wednesday
2015090205,1281,Wednesday
2015090206,3034,Wednesday
2015090207,3791,Wednesday
2015090208,3831,Wednesday
2015090209,3704,Wednesday
2015090210,3005,Wednesday
2015090211,2653,Wednesday
2015090212,2597,Wednesday
2015090213,1809,Wednesday
2015090214,2647,Wednesday
2015090215,2534,Wednesday
2015090216,2323,Wednesday
2015090217,2550,Wednesday
2015090218,2151,Wednesday
2015090219,1957,Wednesday
2015090220,1673,Wednesday
2015090221,1670,Wednesday
2015090222,1437,Wednesday
2015090223,1015,Wednesday
2015090300,699,Thursday
2015090301,230,Thursday
2015090302,120,Thursday
2015090303,103,Thursday
2015090304,287,Thursday
2015090305,1179,Thursday
2015090306,2887,Thursday
2015090307,3768,Thursday
2015090308,3743,Thursday
2015090309,3457,Thursday
2015090310,2822,Thursday
2015090311,2547,Thursday
2015090312,2469,Thursday
2015090313,2555,Thursday
2015090314,2625,Thursday
2015090315,2548,Thursday
2015090316,2727,Thursday
2015090317,2699,Thursday
2015090318,2315,Thursday
2015090319,2166,Thursday
2015090320,2107,Thursday
2015090321,1851,Thursday
2015090322,1611,Thursday
2015090323,1166,Thursday
2015090400,785,Friday
2015090401,374,Friday
2015090402,180,Friday
2015090403,137,Friday
2015090404,331,Friday
2015090405,1083,Friday
2015090406,2636,Friday
2015090407,3442,Friday
2015090408,3432,Friday
2015090409,2886,Friday
2015090410,2404,Friday
2015090411,2433,Friday
2015090412,2552,Friday
2015090413,2386,Friday
2015090414,2553,Friday
2015090415,2705,Friday
2015090416,2764,Friday
2015090417,2760,Friday
2015090418,2413,Friday
2015090419,2114,Friday
2015090420,1882,Friday
2015090421,1779,Friday
2015090422,1727,Friday
2015090423,1575,Friday
2015090500,1161,Saturday
2015090501,577,Saturday
2015090502,362,Saturday
2015090503,193,Saturday
2015090504,236,Saturday
2015090505,454,Saturday
2015090506,1051,Saturday
2015090507,1438,Saturday
2015090508,1569,Saturday
2015090509,1681,Saturday
2015090510,1981,Saturday
2015090511,2344,Saturday
2015090512,2254,Saturday
2015090513,2063,Saturday
2015090514,2172,Saturday
2015090515,2203,Saturday
2015090516,1917,Saturday
2015090517,2192,Saturday
2015090518,1971,Saturday
2015090519,1993,Saturday
2015090520,1760,Saturday
2015090521,1701,Saturday
2015090522,1677,Saturday
2015090523,1483,Saturday
2015090600,825,Sunday
2015090601,441,Sunday
2015090602,298,Sunday
2015090603,158,Sunday
2015090604,202,Sunday
2015090605,283,Sunday
2015090606,624,Sunday
2015090607,828,Sunday
2015090608,1038,Sunday
2015090609,1300,Sunday
2015090610,1656,Sunday
2015090611,1967,Sunday
2015090612,2108,Sunday
2015090613,2024,Sunday
2015090614,2291,Sunday
2015090615,2097,Sunday
2015090616,2120,Sunday
2015090617,2164,Sunday
2015090618,2013,Sunday
2015090619,1849,Sunday
2015090620,1738,Sunday
2015090621,1901,Sunday
2015090622,1847,Sunday
2015090623,1522,Sunday
2015090700,918,Monday
2015090701,568,Monday
2015090702,316,Monday
2015090703,170,Monday
2015090704,208,Monday
2015090705,379,Monday
2015090706,737,Monday
2015090707,874,Monday
2015090708,1076,Monday
2015090709,1206,Monday
2015090710,1420,Monday
2015090711,1999,Monday
2015090712,2281,Monday
2015090713,2162,Monday
2015090714,2454,Monday
2015090715,2649,Monday
2015090716,2672,Monday
2015090717,2619,Monday
2015090718,2628,Monday
2015090719,2099,Monday
2015090720,2416,Monday
2015090721,2590,Monday
2015090722,2539,Monday
2015090723,1752,Monday
2015090800,1211,Tuesday
2015090801,329,Tuesday
2015090802,189,Tuesday
2015090803,133,Tuesday
2015090804,330,Tuesday
2015090805,1275,Tuesday
2015090806,2875,Tuesday
2015090807,3612,Tuesday
2015090808,4055,Tuesday
2015090809,3937,Tuesday
2015090810,3109,Tuesday
2015090811,2722,Tuesday
2015090812,2763,Tuesday
2015090813,2531,Tuesday
2015090814,2613,Tuesday
2015090815,2801,Tuesday
2015090816,2684,Tuesday
2015090817,2843,Tuesday
2015090818,2728,Tuesday
2015090819,2348,Tuesday
2015090820,2066,Tuesday
2015090821,1677,Tuesday
2015090822,1324,Tuesday
2015090823,1239,Tuesday
2015090900,766,Wednesday
2015090901,434,Wednesday
2015090902,154,Wednesday
2015090903,113,Wednesday
2015090904,322,Wednesday
2015090905,1184,Wednesday
2015090906,2838,Wednesday
2015090907,3717,Wednesday
2015090908,4046,Wednesday
2015090909,3839,Wednesday
2015090910,3111,Wednesday
2015090911,2519,Wednesday
2015090912,2315,Wednesday
2015090913,974,Wednesday
2015090914,2700,Wednesday
2015090915,2609,Wednesday
2015090916,2627,Wednesday
2015090917,2880,Wednesday
2015090918,3031,Wednesday
2015090919,2888,Wednesday
2015090920,2626,Wednesday
2015090921,2074,Wednesday
2015090922,1239,Wednesday
2015090923,1042,Wednesday
2015091000,593,Thursday
2015091001,268,Thursday
2015091002,98,Thursday
2015091003,106,Thursday
2015091004,256,Thursday
2015091005,858,Thursday
2015091006,2337,Thursday
2015091007,3447,Thursday
2015091008,3662,Thursday
2015091009,3523,Thursday
2015091010,3000,Thursday
2015091011,2485,Thursday
2015091012,2741,Thursday
2015091013,2631,Thursday
2015091014,2657,Thursday
2015091015,2626,Thursday
2015091016,2735,Thursday
2015091017,2819,Thursday
2015091018,2786,Thursday
2015091019,2372,Thursday
2015091020,1941,Thursday
2015091021,1633,Thursday
2015091022,1060,Thursday
2015091023,880,Thursday
2015091100,644,Friday
2015091101,472,Friday
2015091102,231,Friday
2015091103,182,Friday
2015091104,323,Friday
2015091105,1216,Friday
2015091106,2864,Friday
2015091107,3838,Friday
2015091108,3851,Friday
2015091109,3508,Friday
2015091110,2862,Friday
2015091111,2056,Friday
2015091112,2369,Friday
2015091113,2463,Friday
2015091114,2421,Friday
2015091115,2713,Friday
2015091116,2701,Friday
2015091117,2726,Friday
2015091118,2997,Friday
2015091119,2899,Friday
2015091120,2350,Friday
2015091121,2520,Friday
2015091122,2010,Friday
2015091123,1275,Friday
2015091200,741,Saturday
2015091201,584,Saturday
2015091202,252,Saturday
2015091203,212,Saturday
2015091204,312,Saturday
2015091205,603,Saturday
2015091206,1554,Saturday
2015091207,1931,Saturday
2015091208,2251,Saturday
2015091209,2195,Saturday
2015091210,2373,Saturday
2015091211,2524,Saturday
2015091212,2543,Saturday
2015091213,2323,Saturday
2015091214,2469,Saturday
2015091215,2533,Saturday
2015091216,2472,Saturday
2015091217,2629,Saturday
2015091218,2623,Saturday
2015091219,2359,Saturday
2015091220,2015,Saturday
2015091221,1727,Saturday
2015091222,1543,Saturday
2015091223,1401,Saturday
2015091300,941,Sunday
2015091301,492,Sunday
2015091302,342,Sunday
2015091303,190,Sunday
2015091304,216,Sunday
2015091305,377,Sunday
2015091306,826,Sunday
2015091307,1146,Sunday
2015091308,1432,Sunday
2015091309,1666,Sunday
2015091310,2084,Sunday
2015091311,2578,Sunday
2015091312,2671,Sunday
2015091313,2642,Sunday
2015091314,2717,Sunday
2015091315,2697,Sunday
2015091316,2606,Sunday
2015091317,2554,Sunday
2015091318,2273,Sunday
2015091319,2246,Sunday
2015091320,2368,Sunday
2015091321,2335,Sunday
2015091322,2002,Sunday
2015091323,1512,Sunday
2015091400,1037,Monday
2015091401,275,Monday
2015091402,117,Monday
2015091403,117,Monday
2015091404,308,Monday
2015091405,1120,Monday
2015091406,2783,Monday
2015091407,3617,Monday
2015091408,3774,Monday
2015091409,2906,Monday
2015091410,2488,Monday
2015091411,2322,Monday
2015091412,2313,Monday
2015091413,2282,Monday
2015091414,2407,Monday
2015091415,2542,Monday
2015091416,2530,Monday
2015091417,2377,Monday
2015091418,2260,Monday
2015091419,1953,Monday
2015091420,1854,Monday
2015091421,1835,Monday
2015091422,1303,Monday
2015091423,925,Monday
2015091500,530,Tuesday
2015091501,272,Tuesday
2015091502,98,Tuesday
2015091503,92,Tuesday
2015091504,271,Tuesday
2015091505,1148,Tuesday
2015091506,2706,Tuesday
2015091507,3671,Tuesday
2015091508,3923,Tuesday
2015091509,3224,Tuesday
2015091510,2630,Tuesday
2015091511,2305,Tuesday
2015091512,2396,Tuesday
2015091513,2575,Tuesday
2015091514,2646,Tuesday
2015091515,2567,Tuesday
2015091516,2583,Tuesday
2015091517,2740,Tuesday
2015091518,2600,Tuesday
2015091519,2032,Tuesday
2015091520,1928,Tuesday
2015091521,1728,Tuesday
2015091522,1058,Tuesday
2015091523,865,Tuesday
2015091600,398,Wednesday
2015091601,225,Wednesday
2015091602,101,Wednesday
2015091603,94,Wednesday
2015091604,300,Wednesday
2015091605,1275,Wednesday
2015091606,2942,Wednesday
2015091607,3924,Wednesday
2015091608,4000,Wednesday
2015091609,3991,Wednesday
2015091610,3432,Wednesday
2015091611,2874,Wednesday
2015091612,2590,Wednesday
2015091613,2371,Wednesday
2015091614,2514,Wednesday
2015091615,2747,Wednesday
2015091616,2768,Wednesday
2015091617,2783,Wednesday
2015091618,2662,Wednesday
2015091619,2371,Wednesday
2015091620,1873,Wednesday
2015091621,1550,Wednesday
2015091622,1198,Wednesday
2015091623,879,Wednesday
2015091700,507,Thursday
2015091701,233,Thursday
2015091702,139,Thursday
2015091703,130,Thursday
2015091704,312,Thursday
2015091705,1214,Thursday
2015091706,2948,Thursday
2015091707,3644,Thursday
2015091708,3965,Thursday
2015091709,3753,Thursday
2015091710,3467,Thursday
2015091711,2759,Thursday
2015091712,2691,Thursday
2015091713,2439,Thursday
2015091714,2563,Thursday
2015091715,2639,Thursday
2015091716,2653,Thursday
2015091717,2824,Thursday
2015091718,2636,Thursday
2015091719,2570,Thursday
2015091720,2003,Thursday
2015091721,1876,Thursday
2015091722,1330,Thursday
2015091723,1034,Thursday
2015091800,550,Friday
2015091801,320,Friday
2015091802,206,Friday
2015091803,126,Friday
2015091804,303,Friday
2015091805,1144,Friday
2015091806,2844,Friday
2015091807,3766,Friday
2015091808,3947,Friday
2015091809,3689,Friday
2015091810,3053,Friday
2015091811,2691,Friday
2015091812,2522,Friday
2015091813,2426,Friday
2015091814,2660,Friday
2015091815,2790,Friday
2015091816,2737,Friday
2015091817,2787,Friday
2015091818,2742,Friday
2015091819,2566,Friday
2015091820,2342,Friday
2015091821,1906,Friday
2015091822,1454,Friday
2015091823,888,Friday
2015091900,959,Saturday
2015091901,513,Saturday
2015091902,269,Saturday
2015091903,150,Saturday
2015091904,228,Saturday
2015091905,560,Saturday
2015091906,1513,Saturday
2015091907,1756,Saturday
2015091908,2374,Saturday
2015091909,2146,Saturday
2015091910,2560,Saturday
2015091911,2724,Saturday
2015091912,2756,Saturday
2015091913,2479,Saturday
2015091914,2472,Saturday
2015091915,2633,Saturday
2015091916,2561,Saturday
2015091917,2599,Saturday
2015091918,2845,Saturday
2015091919,2678,Saturday
2015091920,2316,Saturday
2015091921,1997,Saturday
2015091922,2065,Saturday
2015091923,1826,Saturday
2015092000,930,Sunday
2015092001,547,Sunday
2015092002,344,Sunday
2015092003,224,Sunday
2015092004,267,Sunday
2015092005,369,Sunday
2015092006,800,Sunday
2015092007,1064,Sunday
2015092008,1376,Sunday
2015092009,1683,Sunday
2015092010,2263,Sunday
2015092011,2450,Sunday
2015092012,2631,Sunday
2015092013,2415,Sunday
2015092014,2559,Sunday
2015092015,2712,Sunday
2015092016,2524,Sunday
2015092017,2657,Sunday
2015092018,2422,Sunday
2015092019,2686,Sunday
2015092020,2444,Sunday
2015092021,2502,Sunday
2015092022,2191,Sunday
2015092023,1506,Sunday
2015092100,939,Monday
2015092101,421,Monday
2015092102,124,Monday
2015092103,133,Monday
2015092104,316,Monday
2015092105,1016,Monday
2015092106,2596,Monday
2015092107,3705,Monday
2015092108,3938,Monday
2015092109,3710,Monday
2015092110,3262,Monday
2015092111,2824,Monday
2015092112,2577,Monday
2015092113,2006,Monday
2015092114,2315,Monday
2015092115,2505,Monday
2015092116,2608,Monday
2015092117,2589,Monday
2015092118,2425,Monday
2015092119,1881,Monday
2015092120,1490,Monday
2015092121,1355,Monday
2015092122,1169,Monday
2015092123,954,Monday
2015092200,573,Tuesday
2015092201,217,Tuesday
2015092202,91,Tuesday
2015092203,124,Tuesday
2015092204,283,Tuesday
2015092205,1183,Tuesday
2015092206,2753,Tuesday
2015092207,3563,Tuesday
2015092208,3820,Tuesday
2015092209,3542,Tuesday
2015092210,2722,Tuesday
2015092211,2268,Tuesday
2015092212,2197,Tuesday
2015092213,1848,Tuesday
2015092214,1995,Tuesday
2015092215,2450,Tuesday
2015092216,2569,Tuesday
2015092217,2380,Tuesday
2015092218,2054,Tuesday
2015092219,1585,Tuesday
2015092220,1289,Tuesday
2015092221,1258,Tuesday
2015092222,1109,Tuesday
2015092223,721,Tuesday
2015092300,432,Wednesday
2015092301,199,Wednesday
2015092302,92,Wednesday
2015092303,109,Wednesday
2015092304,316,Wednesday
2015092305,1106,Wednesday
2015092306,2830,Wednesday
2015092307,3377,Wednesday
2015092308,2954,Wednesday
2015092309,2297,Wednesday
2015092310,2123,Wednesday
2015092311,1942,Wednesday
2015092312,1867,Wednesday
2015092313,1643,Wednesday
2015092314,2099,Wednesday
2015092315,2044,Wednesday
2015092316,2284,Wednesday
2015092317,1978,Wednesday
2015092318,1996,Wednesday
2015092319,1743,Wednesday
2015092320,1843,Wednesday
2015092321,1643,Wednesday
2015092322,1224,Wednesday
2015092323,1012,Wednesday
2015092400,470,Thursday
2015092401,202,Thursday
2015092402,152,Thursday
2015092403,142,Thursday
2015092404,334,Thursday
2015092405,1206,Thursday
2015092406,2868,Thursday
2015092407,3114,Thursday
2015092408,2903,Thursday
2015092409,2406,Thursday
2015092410,1955,Thursday
2015092411,1761,Thursday
2015092412,1728,Thursday
2015092413,1790,Thursday
2015092414,2043,Thursday
2015092415,2124,Thursday
2015092416,2071,Thursday
2015092417,1963,Thursday
2015092418,1688,Thursday
2015092419,1545,Thursday
2015092420,1538,Thursday
2015092421,1362,Thursday
2015092422,1254,Thursday
2015092423,1269,Thursday
2015092500,774,Friday
2015092501,381,Friday
2015092502,163,Friday
2015092503,220,Friday
2015092504,488,Friday
2015092505,1312,Friday
2015092506,2515,Friday
2015092507,2546,Friday
